[2186/15000][epoch 260] Loss_D: -3.401027; Loss_G: -0.742597; Batch time: 1.142334s; Full time: 0.708737h
[2187/15000][epoch 260] Loss_D: -3.744683; Loss_G: 0.740832; Batch time: 1.130425s; Full time: 0.709051h
[2188/15000][epoch 260] Loss_D: -3.288039; Loss_G: 0.190633; Batch time: 1.139122s; Full time: 0.709367h
[2189/15000][epoch 260] Loss_D: -3.631603; Loss_G: 0.229459; Batch time: 1.134346s; Full time: 0.709682h
[2190/15000][epoch 260] Loss_D: -3.175694; Loss_G: -1.388067; Batch time: 1.137275s; Full time: 0.710069h
[2191/15000][epoch 260] Loss_D: -3.710960; Loss_G: 0.816552; Batch time: 1.123204s; Full time: 0.710381h
[2192/15000][epoch 261] Loss_D: -3.735499; Loss_G: 1.430859; Batch time: 1.158867s; Full time: 0.710703h
[2193/15000][epoch 261] Loss_D: -3.495318; Loss_G: -0.407272; Batch time: 1.137789s; Full time: 0.711019h
[2194/15000][epoch 261] Loss_D: -3.665026; Loss_G: -1.278642; Batch time: 1.126206s; Full time: 0.711332h
[2195/15000][epoch 261] Loss_D: -3.320925; Loss_G: 0.396304; Batch time: 1.138339s; Full time: 0.711648h
[2196/15000][epoch 261] Loss_D: -3.480366; Loss_G: 0.340658; Batch time: 1.142415s; Full time: 0.711965h
[2197/15000][epoch 261] Loss_D: -3.914359; Loss_G: 0.394629; Batch time: 1.128529s; Full time: 0.712279h
[2198/15000][epoch 261] Loss_D: -3.661186; Loss_G: -2.345560; Batch time: 1.130692s; Full time: 0.712593h
[2199/15000][epoch 261] Loss_D: -4.027052; Loss_G: 0.605884; Batch time: 1.136050s; Full time: 0.712909h
[2200/15000][epoch 262] Loss_D: -3.490280; Loss_G: -0.345220; Batch time: 1.150089s; Full time: 0.713304h
[2201/15000][epoch 262] Loss_D: -3.430867; Loss_G: 0.632267; Batch time: 1.131784s; Full time: 0.713618h
[2202/15000][epoch 262] Loss_D: -3.362101; Loss_G: -2.047505; Batch time: 1.135379s; Full time: 0.713933h
[2203/15000][epoch 262] Loss_D: -3.910547; Loss_G: -0.501944; Batch time: 1.143238s; Full time: 0.714251h
[2204/15000][epoch 262] Loss_D: -3.606773; Loss_G: -0.327992; Batch time: 1.129016s; Full time: 0.714565h
[2205/15000][epoch 262] Loss_D: -3.177805; Loss_G: 0.408950; Batch time: 1.142271s; Full time: 0.714882h
[2206/15000][epoch 262] Loss_D: -3.433777; Loss_G: -0.416376; Batch time: 1.134378s; Full time: 0.715197h
[2207/15000][epoch 262] Loss_D: -3.707279; Loss_G: -0.115527; Batch time: 1.134938s; Full time: 0.715512h
[2208/15000][epoch 262] Loss_D: -2.921862; Loss_G: -1.161343; Batch time: 1.127025s; Full time: 0.715825h
[2209/15000][epoch 263] Loss_D: -3.438135; Loss_G: 0.134673; Batch time: 1.165434s; Full time: 0.716149h
[2210/15000][epoch 263] Loss_D: -3.761266; Loss_G: 1.942358; Batch time: 1.127715s; Full time: 0.716535h
[2211/15000][epoch 263] Loss_D: -3.433026; Loss_G: -0.701509; Batch time: 1.132745s; Full time: 0.716850h
[2212/15000][epoch 263] Loss_D: -3.709062; Loss_G: -0.506606; Batch time: 1.135830s; Full time: 0.717166h
[2213/15000][epoch 263] Loss_D: -3.715900; Loss_G: -1.490242; Batch time: 1.170312s; Full time: 0.717491h
[2214/15000][epoch 263] Loss_D: -3.798254; Loss_G: -0.347987; Batch time: 1.130231s; Full time: 0.717805h
[2215/15000][epoch 263] Loss_D: -3.587253; Loss_G: -2.800348; Batch time: 1.124377s; Full time: 0.718117h
[2216/15000][epoch 263] Loss_D: -3.214262; Loss_G: 1.751802; Batch time: 1.131272s; Full time: 0.718432h
[2217/15000][epoch 264] Loss_D: -4.114266; Loss_G: 0.842032; Batch time: 1.163260s; Full time: 0.718755h
[2218/15000][epoch 264] Loss_D: -3.676813; Loss_G: 0.560508; Batch time: 1.127376s; Full time: 0.719068h
[2219/15000][epoch 264] Loss_D: -3.297865; Loss_G: -0.211533; Batch time: 1.131585s; Full time: 0.719382h
[2220/15000][epoch 264] Loss_D: -3.542876; Loss_G: 0.329874; Batch time: 1.129428s; Full time: 0.719766h
[2221/15000][epoch 264] Loss_D: -3.937295; Loss_G: 0.557736; Batch time: 1.130115s; Full time: 0.720080h
[2222/15000][epoch 264] Loss_D: -3.402768; Loss_G: 1.206230; Batch time: 1.133067s; Full time: 0.720395h
[2223/15000][epoch 264] Loss_D: -3.523642; Loss_G: 0.328776; Batch time: 1.133012s; Full time: 0.720710h
[2224/15000][epoch 264] Loss_D: -3.517641; Loss_G: 0.313500; Batch time: 1.134595s; Full time: 0.721025h
[2225/15000][epoch 264] Loss_D: -3.454367; Loss_G: -1.318867; Batch time: 1.070623s; Full time: 0.721322h
[2226/15000][epoch 265] Loss_D: -3.630271; Loss_G: -0.020971; Batch time: 1.232250s; Full time: 0.721665h
[2227/15000][epoch 265] Loss_D: -3.502778; Loss_G: 0.303893; Batch time: 1.131799s; Full time: 0.721979h
[2228/15000][epoch 265] Loss_D: -3.543281; Loss_G: -0.922812; Batch time: 1.141601s; Full time: 0.722296h
[2229/15000][epoch 265] Loss_D: -3.240515; Loss_G: -0.736042; Batch time: 1.136031s; Full time: 0.722612h
[2230/15000][epoch 265] Loss_D: -3.721735; Loss_G: -0.689166; Batch time: 1.123832s; Full time: 0.722999h
[2231/15000][epoch 265] Loss_D: -3.533173; Loss_G: -0.286239; Batch time: 1.151075s; Full time: 0.723319h
[2232/15000][epoch 265] Loss_D: -3.398019; Loss_G: 0.640764; Batch time: 1.142205s; Full time: 0.723637h
[2233/15000][epoch 265] Loss_D: -3.281206; Loss_G: 1.658761; Batch time: 1.126226s; Full time: 0.723949h
[2234/15000][epoch 266] Loss_D: -3.326261; Loss_G: 0.224651; Batch time: 1.149516s; Full time: 0.724269h
[2235/15000][epoch 266] Loss_D: -3.398312; Loss_G: 0.356719; Batch time: 1.132081s; Full time: 0.724583h
[2236/15000][epoch 266] Loss_D: -3.207658; Loss_G: -0.333684; Batch time: 1.137121s; Full time: 0.724899h
[2237/15000][epoch 266] Loss_D: -3.620456; Loss_G: -0.025061; Batch time: 1.142227s; Full time: 0.725216h
[2238/15000][epoch 266] Loss_D: -3.483706; Loss_G: -0.652341; Batch time: 1.146428s; Full time: 0.725535h
[2239/15000][epoch 266] Loss_D: -3.399384; Loss_G: -0.887171; Batch time: 1.134869s; Full time: 0.725850h
[2240/15000][epoch 266] Loss_D: -4.069727; Loss_G: -0.814031; Batch time: 1.132760s; Full time: 0.726238h
[2241/15000][epoch 266] Loss_D: -3.751445; Loss_G: -0.552927; Batch time: 1.128614s; Full time: 0.726552h
[2242/15000][epoch 267] Loss_D: -4.115874; Loss_G: 1.911417; Batch time: 1.168968s; Full time: 0.726876h
[2243/15000][epoch 267] Loss_D: -3.571000; Loss_G: -1.054056; Batch time: 1.128200s; Full time: 0.727190h
[2244/15000][epoch 267] Loss_D: -3.834554; Loss_G: -1.772652; Batch time: 1.128968s; Full time: 0.727503h
[2245/15000][epoch 267] Loss_D: -3.657576; Loss_G: -2.047585; Batch time: 1.130725s; Full time: 0.727817h
[2246/15000][epoch 267] Loss_D: -3.970238; Loss_G: -0.502164; Batch time: 1.123294s; Full time: 0.728130h
[2247/15000][epoch 267] Loss_D: -3.596941; Loss_G: -0.206800; Batch time: 1.131943s; Full time: 0.728444h
[2248/15000][epoch 267] Loss_D: -3.788538; Loss_G: 2.408330; Batch time: 1.132354s; Full time: 0.728759h
[2249/15000][epoch 267] Loss_D: -3.330422; Loss_G: 0.077211; Batch time: 1.137865s; Full time: 0.729075h
[2250/15000][epoch 267] Loss_D: -3.261595; Loss_G: 0.110830; Batch time: 1.123260s; Full time: 0.729460h
[2251/15000][epoch 268] Loss_D: -3.154464; Loss_G: -0.943114; Batch time: 1.168883s; Full time: 0.729785h
[2252/15000][epoch 268] Loss_D: -3.686606; Loss_G: 0.638875; Batch time: 1.138245s; Full time: 0.730101h
[2253/15000][epoch 268] Loss_D: -3.632031; Loss_G: 0.252041; Batch time: 1.148816s; Full time: 0.730420h
[2254/15000][epoch 268] Loss_D: -3.636635; Loss_G: -2.104671; Batch time: 1.127698s; Full time: 0.730733h
[2255/15000][epoch 268] Loss_D: -3.442270; Loss_G: 0.384127; Batch time: 1.131873s; Full time: 0.731048h
[2256/15000][epoch 268] Loss_D: -3.533263; Loss_G: -0.085215; Batch time: 1.123917s; Full time: 0.731360h
[2257/15000][epoch 268] Loss_D: -3.507719; Loss_G: -0.023498; Batch time: 1.126892s; Full time: 0.731673h
[2258/15000][epoch 268] Loss_D: -3.165972; Loss_G: -0.280716; Batch time: 1.135131s; Full time: 0.731989h
[2259/15000][epoch 269] Loss_D: -3.494416; Loss_G: -1.607703; Batch time: 1.152601s; Full time: 0.732309h
[2260/15000][epoch 269] Loss_D: -3.722105; Loss_G: -1.555015; Batch time: 1.130604s; Full time: 0.732699h
[2261/15000][epoch 269] Loss_D: -3.284685; Loss_G: 2.062204; Batch time: 1.132176s; Full time: 0.733013h
[2262/15000][epoch 269] Loss_D: -3.349239; Loss_G: 0.206964; Batch time: 1.136767s; Full time: 0.733329h
[2263/15000][epoch 269] Loss_D: -3.346857; Loss_G: 0.355887; Batch time: 1.136490s; Full time: 0.733645h
[2264/15000][epoch 269] Loss_D: -3.468041; Loss_G: -0.999131; Batch time: 1.134662s; Full time: 0.733960h
[2265/15000][epoch 269] Loss_D: -3.384494; Loss_G: -0.459450; Batch time: 1.146326s; Full time: 0.734278h
[2266/15000][epoch 269] Loss_D: -3.898115; Loss_G: -0.730910; Batch time: 1.128683s; Full time: 0.734592h
[2267/15000][epoch 269] Loss_D: -3.510899; Loss_G: -1.353032; Batch time: 1.090226s; Full time: 0.734895h
[2268/15000][epoch 270] Loss_D: -3.647660; Loss_G: 1.025144; Batch time: 1.224388s; Full time: 0.735235h
[2269/15000][epoch 270] Loss_D: -3.449849; Loss_G: 0.423684; Batch time: 1.133539s; Full time: 0.735550h
[2270/15000][epoch 270] Loss_D: -3.809646; Loss_G: 0.281536; Batch time: 1.133717s; Full time: 0.735937h
[2271/15000][epoch 270] Loss_D: -3.810526; Loss_G: 0.443911; Batch time: 1.136854s; Full time: 0.736253h
[2272/15000][epoch 270] Loss_D: -3.519508; Loss_G: -0.158648; Batch time: 1.139712s; Full time: 0.736569h
[2273/15000][epoch 270] Loss_D: -3.269679; Loss_G: -0.761087; Batch time: 1.143978s; Full time: 0.736887h
[2274/15000][epoch 270] Loss_D: -3.519844; Loss_G: 0.301521; Batch time: 1.133215s; Full time: 0.737202h
[2275/15000][epoch 270] Loss_D: -3.403456; Loss_G: -1.059523; Batch time: 1.122771s; Full time: 0.737514h
[2276/15000][epoch 271] Loss_D: -3.605989; Loss_G: 0.284923; Batch time: 1.166619s; Full time: 0.737838h
[2277/15000][epoch 271] Loss_D: -3.365124; Loss_G: -1.368210; Batch time: 1.133921s; Full time: 0.738153h
[2278/15000][epoch 271] Loss_D: -3.752505; Loss_G: -0.212745; Batch time: 1.130719s; Full time: 0.738467h
[2279/15000][epoch 271] Loss_D: -3.438048; Loss_G: 0.085389; Batch time: 1.144094s; Full time: 0.738785h
[2280/15000][epoch 271] Loss_D: -3.194440; Loss_G: 0.438944; Batch time: 1.130386s; Full time: 0.739175h
[2281/15000][epoch 271] Loss_D: -3.626331; Loss_G: -0.720271; Batch time: 1.149744s; Full time: 0.739495h
[2282/15000][epoch 271] Loss_D: -3.732793; Loss_G: -2.737526; Batch time: 1.135576s; Full time: 0.739810h
[2283/15000][epoch 271] Loss_D: -3.791963; Loss_G: -0.199782; Batch time: 1.124839s; Full time: 0.740122h
[2284/15000][epoch 272] Loss_D: -3.632215; Loss_G: 0.010828; Batch time: 1.163613s; Full time: 0.740446h
[2285/15000][epoch 272] Loss_D: -3.670553; Loss_G: -0.982157; Batch time: 1.134419s; Full time: 0.740761h
[2286/15000][epoch 272] Loss_D: -3.388486; Loss_G: -1.401001; Batch time: 1.131955s; Full time: 0.741075h
[2287/15000][epoch 272] Loss_D: -3.596377; Loss_G: 1.120394; Batch time: 1.144456s; Full time: 0.741393h
[2288/15000][epoch 272] Loss_D: -3.743344; Loss_G: 0.511288; Batch time: 1.140576s; Full time: 0.741710h
[2289/15000][epoch 272] Loss_D: -3.360429; Loss_G: 0.343346; Batch time: 1.151496s; Full time: 0.742030h
[2290/15000][epoch 272] Loss_D: -3.470595; Loss_G: -0.517671; Batch time: 1.133950s; Full time: 0.742419h
[2291/15000][epoch 272] Loss_D: -3.680438; Loss_G: -0.348328; Batch time: 1.149906s; Full time: 0.742738h
[2292/15000][epoch 272] Loss_D: -3.501122; Loss_G: 0.283500; Batch time: 1.130756s; Full time: 0.743053h
[2293/15000][epoch 273] Loss_D: -3.458063; Loss_G: -0.695647; Batch time: 1.153173s; Full time: 0.743373h
[2294/15000][epoch 273] Loss_D: -3.393752; Loss_G: -0.801034; Batch time: 1.131383s; Full time: 0.743687h
[2295/15000][epoch 273] Loss_D: -3.667481; Loss_G: 0.067369; Batch time: 1.136329s; Full time: 0.744003h
[2296/15000][epoch 273] Loss_D: -3.790157; Loss_G: -0.493881; Batch time: 1.136328s; Full time: 0.744319h
[2297/15000][epoch 273] Loss_D: -3.450897; Loss_G: -0.000132; Batch time: 1.135576s; Full time: 0.744634h
[2298/15000][epoch 273] Loss_D: -3.575573; Loss_G: -0.404355; Batch time: 1.143920s; Full time: 0.744952h
[2299/15000][epoch 273] Loss_D: -3.734811; Loss_G: -2.485193; Batch time: 1.134743s; Full time: 0.745267h
[2300/15000][epoch 273] Loss_D: -3.283270; Loss_G: 0.456836; Batch time: 1.123013s; Full time: 0.745652h
[2301/15000][epoch 274] Loss_D: -3.659299; Loss_G: 0.685292; Batch time: 1.156999s; Full time: 0.745974h
[2302/15000][epoch 274] Loss_D: -3.134144; Loss_G: -0.699247; Batch time: 1.131840s; Full time: 0.746288h
[2303/15000][epoch 274] Loss_D: -3.311126; Loss_G: 0.911678; Batch time: 1.141996s; Full time: 0.746605h
[2304/15000][epoch 274] Loss_D: -3.469365; Loss_G: 0.298813; Batch time: 1.126330s; Full time: 0.746918h
[2305/15000][epoch 274] Loss_D: -3.385778; Loss_G: -0.272589; Batch time: 1.132032s; Full time: 0.747233h
[2306/15000][epoch 274] Loss_D: -3.269768; Loss_G: 1.645241; Batch time: 1.131818s; Full time: 0.747547h
[2307/15000][epoch 274] Loss_D: -3.234471; Loss_G: 0.129385; Batch time: 1.128580s; Full time: 0.747861h
[2308/15000][epoch 274] Loss_D: -3.587705; Loss_G: -0.374167; Batch time: 1.143052s; Full time: 0.748178h
[2309/15000][epoch 274] Loss_D: -3.602334; Loss_G: 1.487910; Batch time: 1.077303s; Full time: 0.748477h
[2310/15000][epoch 275] Loss_D: -3.871850; Loss_G: 0.550978; Batch time: 1.207334s; Full time: 0.748878h
[2311/15000][epoch 275] Loss_D: -3.790632; Loss_G: -0.125992; Batch time: 1.129489s; Full time: 0.749192h
[2312/15000][epoch 275] Loss_D: -3.426442; Loss_G: -1.703825; Batch time: 1.147867s; Full time: 0.749511h
[2313/15000][epoch 275] Loss_D: -3.414384; Loss_G: -1.186764; Batch time: 1.149577s; Full time: 0.749830h
[2314/15000][epoch 275] Loss_D: -3.914629; Loss_G: -0.413590; Batch time: 1.139973s; Full time: 0.750147h
[2315/15000][epoch 275] Loss_D: -3.811886; Loss_G: -0.749352; Batch time: 1.136332s; Full time: 0.750462h
[2316/15000][epoch 275] Loss_D: -3.469564; Loss_G: -1.481747; Batch time: 1.150237s; Full time: 0.750782h
[2317/15000][epoch 275] Loss_D: -3.417789; Loss_G: 0.839671; Batch time: 1.128609s; Full time: 0.751095h
[2318/15000][epoch 276] Loss_D: -3.267418; Loss_G: 1.825319; Batch time: 1.150141s; Full time: 0.751415h
[2319/15000][epoch 276] Loss_D: -3.518623; Loss_G: -0.186215; Batch time: 1.148377s; Full time: 0.751734h
[2320/15000][epoch 276] Loss_D: -3.832554; Loss_G: -1.237455; Batch time: 1.136117s; Full time: 0.752119h
[2321/15000][epoch 276] Loss_D: -3.463620; Loss_G: 0.596346; Batch time: 1.143562s; Full time: 0.752437h
[2322/15000][epoch 276] Loss_D: -3.666826; Loss_G: -1.749357; Batch time: 1.133795s; Full time: 0.752752h
[2323/15000][epoch 276] Loss_D: -3.567265; Loss_G: -1.082690; Batch time: 1.132719s; Full time: 0.753066h
[2324/15000][epoch 276] Loss_D: -3.547439; Loss_G: 0.295524; Batch time: 1.143317s; Full time: 0.753384h
[2325/15000][epoch 276] Loss_D: -3.655701; Loss_G: -0.333948; Batch time: 1.125965s; Full time: 0.753697h
[2326/15000][epoch 277] Loss_D: -3.310126; Loss_G: 0.215942; Batch time: 1.153539s; Full time: 0.754017h
[2327/15000][epoch 277] Loss_D: -3.432929; Loss_G: 0.027784; Batch time: 1.136022s; Full time: 0.754333h
[2328/15000][epoch 277] Loss_D: -3.445577; Loss_G: -0.074495; Batch time: 1.135179s; Full time: 0.754648h
[2329/15000][epoch 277] Loss_D: -3.615113; Loss_G: 1.740398; Batch time: 1.143812s; Full time: 0.754966h
[2330/15000][epoch 277] Loss_D: -3.508706; Loss_G: 0.187795; Batch time: 1.135093s; Full time: 0.755355h
[2331/15000][epoch 277] Loss_D: -3.733772; Loss_G: 0.302711; Batch time: 1.140192s; Full time: 0.755672h
[2332/15000][epoch 277] Loss_D: -3.076628; Loss_G: 0.776776; Batch time: 1.145044s; Full time: 0.755990h
[2333/15000][epoch 277] Loss_D: -3.171796; Loss_G: 0.323599; Batch time: 1.134083s; Full time: 0.756305h
[2334/15000][epoch 277] Loss_D: -3.329948; Loss_G: -0.206094; Batch time: 1.136638s; Full time: 0.756621h
[2335/15000][epoch 278] Loss_D: -3.235681; Loss_G: -1.561453; Batch time: 1.164413s; Full time: 0.756944h
[2336/15000][epoch 278] Loss_D: -3.589061; Loss_G: -2.584327; Batch time: 1.139299s; Full time: 0.757261h
[2337/15000][epoch 278] Loss_D: -3.549361; Loss_G: -0.616194; Batch time: 1.127715s; Full time: 0.757574h
[2338/15000][epoch 278] Loss_D: -3.531265; Loss_G: 0.525489; Batch time: 1.136055s; Full time: 0.757890h
[2339/15000][epoch 278] Loss_D: -3.626072; Loss_G: 1.516489; Batch time: 1.134705s; Full time: 0.758205h
[2340/15000][epoch 278] Loss_D: -3.939540; Loss_G: -1.899596; Batch time: 1.132439s; Full time: 0.758590h
[2341/15000][epoch 278] Loss_D: -3.603155; Loss_G: 0.302482; Batch time: 1.147398s; Full time: 0.758909h
[2342/15000][epoch 278] Loss_D: -3.587292; Loss_G: 0.483374; Batch time: 1.132345s; Full time: 0.759224h
[2343/15000][epoch 279] Loss_D: -3.233601; Loss_G: 1.018367; Batch time: 1.149047s; Full time: 0.759543h
[2344/15000][epoch 279] Loss_D: -3.450336; Loss_G: -1.102166; Batch time: 1.133507s; Full time: 0.759858h
[2345/15000][epoch 279] Loss_D: -3.723236; Loss_G: -0.625209; Batch time: 1.131115s; Full time: 0.760172h
[2346/15000][epoch 279] Loss_D: -3.484725; Loss_G: -0.973183; Batch time: 1.135674s; Full time: 0.760487h
[2347/15000][epoch 279] Loss_D: -3.823474; Loss_G: -0.880457; Batch time: 1.130186s; Full time: 0.760801h
[2348/15000][epoch 279] Loss_D: -3.685219; Loss_G: -1.015890; Batch time: 1.136678s; Full time: 0.761117h
[2349/15000][epoch 279] Loss_D: -3.470474; Loss_G: -2.229709; Batch time: 1.131182s; Full time: 0.761431h
[2350/15000][epoch 279] Loss_D: -3.617432; Loss_G: 0.652814; Batch time: 1.124707s; Full time: 0.761817h
[2351/15000][epoch 279] Loss_D: -3.618904; Loss_G: 0.986905; Batch time: 1.078935s; Full time: 0.762116h
[2352/15000][epoch 280] Loss_D: -3.811169; Loss_G: 0.560529; Batch time: 1.229087s; Full time: 0.762458h
[2353/15000][epoch 280] Loss_D: -3.410684; Loss_G: 1.462514; Batch time: 1.143440s; Full time: 0.762775h
[2354/15000][epoch 280] Loss_D: -3.034732; Loss_G: -1.045925; Batch time: 1.135507s; Full time: 0.763091h
[2355/15000][epoch 280] Loss_D: -3.775592; Loss_G: -0.237499; Batch time: 1.132537s; Full time: 0.763406h
[2356/15000][epoch 280] Loss_D: -3.656747; Loss_G: -1.620774; Batch time: 1.133840s; Full time: 0.763721h
[2357/15000][epoch 280] Loss_D: -3.004553; Loss_G: 1.231829; Batch time: 1.129485s; Full time: 0.764034h
[2358/15000][epoch 280] Loss_D: -3.901322; Loss_G: -0.639176; Batch time: 1.131013s; Full time: 0.764349h
[2359/15000][epoch 280] Loss_D: -3.576053; Loss_G: -1.232498; Batch time: 1.122900s; Full time: 0.764660h
[2360/15000][epoch 281] Loss_D: -3.817534; Loss_G: 1.434127; Batch time: 1.158762s; Full time: 0.765058h
[2361/15000][epoch 281] Loss_D: -3.327477; Loss_G: 0.152606; Batch time: 1.134371s; Full time: 0.765373h
[2362/15000][epoch 281] Loss_D: -3.564831; Loss_G: -1.584529; Batch time: 1.126961s; Full time: 0.765686h
[2363/15000][epoch 281] Loss_D: -3.442226; Loss_G: -1.514191; Batch time: 1.145175s; Full time: 0.766004h
[2364/15000][epoch 281] Loss_D: -3.246384; Loss_G: -0.479922; Batch time: 1.136336s; Full time: 0.766320h
[2365/15000][epoch 281] Loss_D: -3.546601; Loss_G: 1.077700; Batch time: 1.133717s; Full time: 0.766635h
[2366/15000][epoch 281] Loss_D: -3.624071; Loss_G: 0.171641; Batch time: 1.141857s; Full time: 0.766952h
[2367/15000][epoch 281] Loss_D: -3.796504; Loss_G: -1.475241; Batch time: 1.145678s; Full time: 0.767271h
[2368/15000][epoch 282] Loss_D: -3.708669; Loss_G: -0.258101; Batch time: 1.174251s; Full time: 0.767597h
[2369/15000][epoch 282] Loss_D: -3.369177; Loss_G: -0.364662; Batch time: 1.136259s; Full time: 0.767913h
[2370/15000][epoch 282] Loss_D: -3.460021; Loss_G: -1.312641; Batch time: 1.136004s; Full time: 0.768299h
[2371/15000][epoch 282] Loss_D: -3.210821; Loss_G: -0.936420; Batch time: 1.130479s; Full time: 0.768613h
[2372/15000][epoch 282] Loss_D: -3.349235; Loss_G: -0.092107; Batch time: 1.138955s; Full time: 0.768929h
[2373/15000][epoch 282] Loss_D: -3.397972; Loss_G: -0.858319; Batch time: 1.143426s; Full time: 0.769247h
[2374/15000][epoch 282] Loss_D: -3.149457; Loss_G: 0.322167; Batch time: 1.142050s; Full time: 0.769564h
[2375/15000][epoch 282] Loss_D: -3.134367; Loss_G: 1.011593; Batch time: 1.136715s; Full time: 0.769880h
[2376/15000][epoch 282] Loss_D: -3.824524; Loss_G: 0.635793; Batch time: 1.128303s; Full time: 0.770194h
[2377/15000][epoch 283] Loss_D: -3.338939; Loss_G: 0.030374; Batch time: 1.162338s; Full time: 0.770517h
[2378/15000][epoch 283] Loss_D: -3.678552; Loss_G: -0.889801; Batch time: 1.144115s; Full time: 0.770834h
[2379/15000][epoch 283] Loss_D: -3.657315; Loss_G: -0.062810; Batch time: 1.133903s; Full time: 0.771149h
[2380/15000][epoch 283] Loss_D: -3.343134; Loss_G: 0.311462; Batch time: 1.125696s; Full time: 0.771530h
[2381/15000][epoch 283] Loss_D: -3.484821; Loss_G: 0.999383; Batch time: 1.140216s; Full time: 0.771847h
[2382/15000][epoch 283] Loss_D: -3.729431; Loss_G: -2.499788; Batch time: 1.132110s; Full time: 0.772161h
[2383/15000][epoch 283] Loss_D: -3.890633; Loss_G: -0.110839; Batch time: 1.136437s; Full time: 0.772477h
[2384/15000][epoch 283] Loss_D: -3.523574; Loss_G: -2.017766; Batch time: 1.142393s; Full time: 0.772795h
[2385/15000][epoch 284] Loss_D: -3.265121; Loss_G: -1.362261; Batch time: 1.159065s; Full time: 0.773117h
[2386/15000][epoch 284] Loss_D: -3.554162; Loss_G: -0.923609; Batch time: 1.126971s; Full time: 0.773430h
[2387/15000][epoch 284] Loss_D: -3.418106; Loss_G: 0.438283; Batch time: 1.136104s; Full time: 0.773745h
[2388/15000][epoch 284] Loss_D: -3.219469; Loss_G: 0.973578; Batch time: 1.144925s; Full time: 0.774063h
[2389/15000][epoch 284] Loss_D: -3.771951; Loss_G: -0.982800; Batch time: 1.129897s; Full time: 0.774377h
[2390/15000][epoch 284] Loss_D: -3.422216; Loss_G: 0.919266; Batch time: 1.119728s; Full time: 0.774758h
[2391/15000][epoch 284] Loss_D: -3.153367; Loss_G: 1.411440; Batch time: 1.137058s; Full time: 0.775074h
[2392/15000][epoch 284] Loss_D: -3.251458; Loss_G: -0.415045; Batch time: 1.130628s; Full time: 0.775388h
[2393/15000][epoch 284] Loss_D: -3.613855; Loss_G: -0.447096; Batch time: 1.081365s; Full time: 0.775688h
[2394/15000][epoch 285] Loss_D: -3.688565; Loss_G: -1.416223; Batch time: 1.197358s; Full time: 0.776021h
[2395/15000][epoch 285] Loss_D: -3.858585; Loss_G: -2.363709; Batch time: 1.136857s; Full time: 0.776337h
[2396/15000][epoch 285] Loss_D: -3.493102; Loss_G: 0.492997; Batch time: 1.139170s; Full time: 0.776653h
[2397/15000][epoch 285] Loss_D: -3.618272; Loss_G: 1.210485; Batch time: 1.141893s; Full time: 0.776970h
[2398/15000][epoch 285] Loss_D: -2.716028; Loss_G: -0.068031; Batch time: 1.134264s; Full time: 0.777285h
[2399/15000][epoch 285] Loss_D: -3.933307; Loss_G: 0.370280; Batch time: 1.137804s; Full time: 0.777601h
[2400/15000][epoch 285] Loss_D: -3.625359; Loss_G: 0.193839; Batch time: 1.132928s; Full time: 0.777989h
[2401/15000][epoch 285] Loss_D: -3.267498; Loss_G: -1.571736; Batch time: 1.124267s; Full time: 0.778302h
[2402/15000][epoch 286] Loss_D: -3.339674; Loss_G: -0.345666; Batch time: 1.149874s; Full time: 0.778621h
[2403/15000][epoch 286] Loss_D: -3.540468; Loss_G: -0.748319; Batch time: 1.140547s; Full time: 0.778938h
[2404/15000][epoch 286] Loss_D: -3.117512; Loss_G: -0.995663; Batch time: 1.142362s; Full time: 0.779255h
[2405/15000][epoch 286] Loss_D: -3.676265; Loss_G: -0.111890; Batch time: 1.150328s; Full time: 0.779575h
[2406/15000][epoch 286] Loss_D: -3.385322; Loss_G: 0.400993; Batch time: 1.144109s; Full time: 0.779893h
[2407/15000][epoch 286] Loss_D: -3.925524; Loss_G: -0.277303; Batch time: 1.141632s; Full time: 0.780210h
[2408/15000][epoch 286] Loss_D: -3.187185; Loss_G: -0.640618; Batch time: 1.138846s; Full time: 0.780526h
[2409/15000][epoch 286] Loss_D: -3.804571; Loss_G: -0.076300; Batch time: 1.128521s; Full time: 0.780840h
[2410/15000][epoch 287] Loss_D: -3.655969; Loss_G: -0.745817; Batch time: 1.158938s; Full time: 0.781234h
[2411/15000][epoch 287] Loss_D: -3.219842; Loss_G: -0.851704; Batch time: 1.132656s; Full time: 0.781549h
[2412/15000][epoch 287] Loss_D: -3.198504; Loss_G: 0.111130; Batch time: 1.134827s; Full time: 0.781864h
[2413/15000][epoch 287] Loss_D: -3.178869; Loss_G: 0.686505; Batch time: 1.133537s; Full time: 0.782179h
[2414/15000][epoch 287] Loss_D: -3.387317; Loss_G: 0.073428; Batch time: 1.131793s; Full time: 0.782494h
[2415/15000][epoch 287] Loss_D: -3.386531; Loss_G: -0.123387; Batch time: 1.145187s; Full time: 0.782812h
[2416/15000][epoch 287] Loss_D: -3.248378; Loss_G: -0.483440; Batch time: 1.137475s; Full time: 0.783128h
[2417/15000][epoch 287] Loss_D: -3.797140; Loss_G: -1.322941; Batch time: 1.127141s; Full time: 0.783441h
[2418/15000][epoch 287] Loss_D: -3.637651; Loss_G: -0.567432; Batch time: 1.127757s; Full time: 0.783754h
